DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,Yogunluk
2024-10-18 01:00:00,41.1575317382813,29.5806884765625,sxm41h,58,91,72,2,Az
2024-10-18 00:00:00,40.9872436523438,29.1522216796875,sxk9pm,3,75,29,58,Az
2024-10-14 23:00:00,41.1904907226563,28.5699462890625,sxk664,37,143,84,66,Az
2024-10-03 13:00:00,41.1190795898438,28.1085205078125,sx7czt,59,107,83,11,Az
2024-10-19 21:00:00,40.9817504882813,29.2291259765625,sxkc1h,8,74,38,46,Az
2024-10-28 09:00:00,41.1190795898438,28.2183837890625,sxk1fj,69,133,89,54,Az
2024-10-18 17:00:00,41.0806274414063,29.3280029296875,sxkceq,27,122,73,63,Az
2024-10-24 21:00:00,41.0806274414063,28.6468505859375,sxk3ey,49,121,82,49,Az
2024-10-28 09:00:00,41.1685180664063,28.4161376953125,sxk4nw,66,142,96,10,Az
2024-10-29 16:00:00,41.3168334960938,27.9876708984375,sx7ghc,12,109,65,100,Orta
2024-10-21 01:00:00,41.0202026367188,29.2071533203125,sxkc2e,27,124,73,44,Az
2024-10-30 13:00:00,40.9872436523438,28.8885498046875,sxk91m,4,73,27,127,Orta
2024-10-20 17:00:00,40.9323120117188,29.1412353515625,sxk8z5,1,84,40,329,Cok
2024-10-05 02:00:00,41.0092163085938,28.8226318359375,sxk3rc,6,66,29,22,Az
2024-10-16 06:00:00,41.2234497070313,29.0423583984375,sxkdsb,69,141,92,97,Az
2024-10-11 05:00:00,41.2069702148438,29.0203857421875,sxkdkm,18,41,29,2,Az
2024-10-28 10:00:00,41.0421752929688,28.0426025390625,sx7cqp,46,105,74,21,Az
2024-10-15 16:00:00,41.1026000976563,28.1634521484375,sxk1bf,65,97,75,3,Az
2024-10-22 17:00:00,40.9487915039063,29.0972900390625,sxk8yn,2,86,30,168,Orta
2024-10-27 12:00:00,40.9487915039063,29.0972900390625,sxk8yn,4,82,45,46,Az
2024-10-30 12:00:00,41.1026000976563,28.9764404296875,sxk9g6,3,138,40,545,Cok
2024-10-06 05:00:00,41.0586547851563,29.0093994140625,sxk9s4,7,90,43,60,Az
2024-10-10 06:00:00,41.1300659179688,28.4710693359375,sxk1zz,8,92,46,54,Az
2024-10-30 21:00:00,40.9817504882813,28.8226318359375,sxk3pu,44,85,61,21,Az
2024-10-12 15:00:00,41.1465454101563,28.8116455078125,sxk6pd,41,149,90,296,Orta
2024-10-29 18:00:00,41.0586547851563,28.0645751953125,sx7cwd,30,112,78,21,Az
2024-10-09 18:00:00,41.0256958007813,29.2730712890625,sxkc6h,33,156,95,499,Cok
2024-10-22 23:00:00,41.1740112304688,29.0313720703125,sxkdhx,5,46,34,5,Az
2024-10-29 11:00:00,41.1245727539063,28.2293701171875,sxk1fq,54,138,90,81,Az
2024-10-01 03:00:00,40.9158325195313,29.3609619140625,sxkbu0,64,144,87,37,Az
2024-10-22 05:00:00,41.0202026367188,28.7677001953125,sxk3qe,3,88,38,63,Az
2024-10-27 08:00:00,40.9762573242188,28.7237548828125,sxk3je,5,41,21,18,Az
2024-10-17 05:00:00,41.1630249023438,28.7786865234375,sxk6nv,8,116,58,69,Az
2024-10-12 11:00:00,41.0696411132813,28.9874267578125,sxk9es,3,121,40,349,Cok
2024-10-20 05:00:00,41.0861206054688,28.7896728515625,sxk3xp,14,91,42,7,Az
2024-10-26 04:00:00,41.0641479492188,28.8885498046875,sxk997,11,134,71,84,Az
2024-10-23 08:00:00,41.1026000976563,29.0093994140625,sxk9u4,2,133,33,605,Cok
2024-10-28 15:00:00,41.0202026367188,28.9215087890625,sxk965,3,117,50,409,Cok
2024-10-31 16:00:00,40.9982299804688,28.8775634765625,sxk91p,2,113,33,421,Cok
2024-10-20 07:00:00,41.2344360351563,28.8116455078125,sxk6xd,19,150,91,317,Cok
2024-10-01 13:00:00,41.1685180664063,28.7677001953125,sxk6nw,53,121,78,93,Az
2024-10-07 10:00:00,41.0476684570313,29.1082763671875,sxk9w2,9,41,23,12,Az
2024-10-15 07:00:00,40.9982299804688,28.8446044921875,sxk90r,2,63,16,150,Orta
2024-10-11 16:00:00,41.2673950195313,28.0316162109375,sx7fvb,25,113,64,62,Az
2024-10-19 07:00:00,41.0586547851563,29.2950439453125,sxkcdd,37,133,82,93,Az
2024-10-09 06:00:00,41.0751342773438,28.1744384765625,sxk19j,38,125,81,41,Az
2024-10-14 17:00:00,41.1904907226563,28.8665771484375,sxkd2f,36,147,94,165,Orta
2024-10-25 00:00:00,41.1080932617188,28.8775634765625,sxk9c5,3,83,36,35,Az
2024-10-06 17:00:00,41.1080932617188,28.8116455078125,sxk3ze,65,155,102,166,Orta
2024-10-13 11:00:00,41.0916137695313,28.8665771484375,sxk9bb,8,110,50,51,Az
2024-10-20 10:00:00,41.0861206054688,29.0972900390625,sxk9wp,4,143,56,231,Orta
2024-10-31 21:00:00,41.0147094726563,29.2730712890625,sxkc64,39,163,89,241,Orta
2024-10-01 12:00:00,41.0476684570313,29.0972900390625,sxk9w0,6,41,23,27,Az
2024-10-07 21:00:00,40.7949829101563,29.3829345703125,sxkbhd,17,133,80,124,Orta
2024-10-17 11:00:00,40.8004760742188,29.3829345703125,sxkbhe,3,133,68,295,Orta
2024-10-27 12:00:00,41.2673950195313,28.0316162109375,sx7fvb,18,105,64,30,Az
2024-10-02 03:00:00,41.1135864257813,28.2513427734375,sxk1fu,61,81,68,4,Az
2024-10-26 16:00:00,41.0037231445313,28.8555908203125,sxk928,2,35,13,76,Az
2024-10-17 05:00:00,41.0311889648438,28.8555908203125,sxk92t,1,64,22,128,Orta
2024-10-07 04:00:00,40.8114624023438,29.3609619140625,sxkbhj,25,105,50,61,Az
2024-10-27 08:00:00,41.1410522460938,28.9215087890625,sxkd41,35,119,71,98,Az
2024-10-22 13:00:00,41.0916137695313,29.0753173828125,sxk9v8,4,123,56,547,Cok
2024-10-06 05:00:00,41.0147094726563,29.1522216796875,sxk9r6,9,72,35,19,Az
2024-10-15 09:00:00,40.8554077148438,29.3719482421875,sxkbkm,9,135,77,280,Orta
2024-10-07 15:00:00,40.9707641601563,28.8336181640625,sxk904,1,85,42,150,Orta
2024-10-21 00:00:00,41.1740112304688,28.4710693359375,sxk4pz,79,154,94,12,Az
2024-10-28 22:00:00,40.9872436523438,29.1961669921875,sxkc0m,7,138,85,391,Cok
2024-10-01 19:00:00,41.1355590820313,28.2403564453125,sxk448,56,175,92,86,Az
2024-10-19 09:00:00,41.0202026367188,28.9434814453125,sxk96e,3,78,21,146,Orta
2024-10-02 02:00:00,41.0202026367188,28.6248779296875,sxk377,7,99,52,95,Az
2024-10-06 01:00:00,40.8609008789063,29.3829345703125,sxkbkw,27,154,81,55,Az
2024-10-25 01:00:00,40.9048461914063,29.1741943359375,sxk8xy,3,71,27,24,Az
2024-10-30 14:00:00,41.2069702148438,28.5809326171875,sxk66m,40,183,95,151,Orta
2024-10-06 04:00:00,40.8279418945313,29.3499755859375,sxkb7b,14,139,83,46,Az
2024-10-14 13:00:00,41.0861206054688,29.0972900390625,sxk9wp,2,122,47,483,Cok
2024-10-16 23:00:00,41.0202026367188,28.5589599609375,sxk33g,11,122,52,96,Az
2024-10-21 00:00:00,41.1190795898438,28.8116455078125,sxk3zt,40,189,95,161,Orta
2024-10-07 18:00:00,41.0641479492188,28.9434814453125,sxk9de,3,72,26,220,Orta
2024-10-30 05:00:00,41.0421752929688,29.1192626953125,sxk9qx,11,182,92,267,Orta
2024-10-29 08:00:00,41.2124633789063,28.8226318359375,sxk6ry,43,129,76,116,Orta
2024-10-25 17:00:00,41.1740112304688,29.0423583984375,sxkdhz,6,69,40,85,Az
2024-10-16 09:00:00,40.9927368164063,28.7127685546875,sxk3jq,1,105,40,524,Cok
2024-10-11 14:00:00,41.2564086914063,28.5919189453125,sxk6dw,63,132,92,25,Az
2024-10-27 00:00:00,41.2344360351563,28.7017822265625,sxk6t4,20,108,66,41,Az
2024-10-26 22:00:00,40.9048461914063,29.3389892578125,sxkbew,20,102,55,14,Az
2024-10-14 09:00:00,40.9762573242188,29.1522216796875,sxk9p7,1,77,33,109,Orta
2024-10-13 22:00:00,41.1959838867188,28.4600830078125,sxk4re,45,97,80,7,Az
2024-10-06 01:00:00,41.0696411132813,29.0643310546875,sxk9tk,9,58,29,7,Az
2024-10-21 06:00:00,41.0916137695313,29.3609619140625,sxkcu0,26,119,67,13,Az
2024-10-12 05:00:00,41.0586547851563,28.4161376953125,sxk1wd,41,139,78,65,Az
2024-10-08 04:00:00,41.0092163085938,28.8665771484375,sxk92c,6,54,24,20,Az
2024-10-26 13:00:00,41.1026000976563,28.2623291015625,sxk1g4,13,103,61,32,Az
2024-10-19 21:00:00,41.1959838867188,28.6138916015625,sxk675,24,94,62,22,Az
2024-10-09 08:00:00,40.9982299804688,29.2181396484375,sxkc0z,1,77,30,78,Az
2024-10-01 11:00:00,40.9487915039063,29.1632080078125,sxk8zw,7,76,37,91,Az
2024-10-25 07:00:00,40.9048461914063,29.3499755859375,sxkbey,28,73,51,36,Az
2024-10-20 23:00:00,40.9762573242188,29.2510986328125,sxkc1e,14,152,88,309,Cok
2024-10-09 10:00:00,41.0311889648438,29.2730712890625,sxkc6j,17,161,79,492,Cok
2024-10-20 18:00:00,40.9872436523438,28.9105224609375,sxk91v,2,113,51,167,Orta
2024-10-15 21:00:00,41.1355590820313,29.4488525390625,sxkfn0,45,112,75,7,Az
2024-10-23 13:00:00,41.1190795898438,29.1192626953125,sxk9yt,1,99,46,86,Az
2024-10-04 02:00:00,40.8883666992188,29.3719482421875,sxkbs7,58,160,91,181,Orta
2024-10-08 18:00:00,41.0861206054688,28.6248779296875,sxk3er,4,96,34,295,Orta
2024-10-18 07:00:00,41.0586547851563,28.8555908203125,sxk98d,2,88,17,157,Orta
2024-10-08 19:00:00,41.2728881835938,28.6578369140625,sxk6u1,54,116,84,36,Az
2024-10-05 02:00:00,40.9762573242188,28.7237548828125,sxk3je,7,39,22,17,Az
2024-10-23 11:00:00,41.1740112304688,28.7567138671875,sxk6nr,7,136,51,241,Orta
2024-10-29 13:00:00,40.9872436523438,28.7347412109375,sxk3jv,9,39,27,7,Az
2024-10-23 17:00:00,41.1245727539063,28.2403564453125,sxk1fw,69,172,97,136,Orta
2024-10-28 01:00:00,40.9872436523438,29.0423583984375,sxk9hv,9,96,47,48,Az
2024-10-12 12:00:00,41.0256958007813,28.8885498046875,sxk93k,7,93,37,33,Az
2024-10-12 19:00:00,41.0147094726563,29.1412353515625,sxk9r4,4,52,19,64,Az
2024-10-20 18:00:00,41.0971069335938,29.0203857421875,sxk9u3,3,121,44,125,Orta
2024-10-23 12:00:00,41.1685180664063,29.5477294921875,sxm40q,41,170,82,20,Az
2024-10-17 10:00:00,41.0696411132813,29.0972900390625,sxk9wh,22,49,34,16,Az
2024-10-15 16:00:00,41.0037231445313,29.1632080078125,sxk9r8,3,84,30,282,Orta
2024-10-13 21:00:00,41.1300659179688,28.9654541015625,sxk9gp,12,56,35,15,Az
2024-10-07 21:00:00,40.9213256835938,29.1302490234375,sxk8yc,5,89,32,65,Az
2024-10-21 16:00:00,41.0092163085938,28.6578369140625,sxk3k1,2,110,37,463,Cok
2024-10-30 21:00:00,41.0641479492188,28.7017822265625,sxk3t5,9,79,36,45,Az
2024-10-29 03:00:00,40.9158325195313,29.1741943359375,sxk8zb,13,179,66,67,Az
2024-10-07 19:00:00,41.0861206054688,29.3499755859375,sxkcez,9,138,72,29,Az
2024-10-04 12:00:00,41.1685180664063,29.5257568359375,sxkfpy,46,99,79,14,Az
2024-10-23 21:00:00,41.0531616210938,28.8775634765625,sxk991,2,96,27,82,Az
2024-10-06 13:00:00,41.0421752929688,28.4710693359375,sxk1rz,48,100,76,13,Az
2024-10-07 21:00:00,40.8554077148438,29.2950439453125,sxkb6t,3,125,53,309,Cok
2024-10-24 19:00:00,41.0202026367188,28.8885498046875,sxk937,1,75,32,219,Orta
2024-10-27 10:00:00,41.1904907226563,29.0093994140625,sxkdk4,12,75,38,11,Az
2024-10-17 21:00:00,41.0751342773438,28.2733154296875,sxk1em,20,82,48,47,Az
2024-10-15 09:00:00,41.1630249023438,29.0203857421875,sxkdhm,35,85,55,15,Az
2024-10-13 02:00:00,41.0202026367188,29.1961669921875,sxkc27,80,127,99,3,Az
2024-10-11 10:00:00,41.1740112304688,28.8995361328125,sxkd1x,6,64,37,52,Az
2024-10-26 10:00:00,41.2289428710938,28.5040283203125,sxk689,32,125,84,34,Az
2024-10-25 19:00:00,41.0916137695313,29.0093994140625,sxk9u0,2,96,40,245,Orta
2024-10-16 08:00:00,41.2289428710938,28.5369873046875,sxk693,64,140,94,36,Az
2024-10-22 04:00:00,41.0531616210938,28.8665771484375,sxk98c,11,141,57,101,Orta
2024-10-07 05:00:00,40.8993530273438,29.1632080078125,sxk8xt,8,97,46,32,Az
2024-10-13 08:00:00,41.1520385742188,29.6136474609375,sxm41g,62,67,64,2,Az
2024-10-11 03:00:00,40.9927368164063,29.0643310546875,sxk9jq,8,155,75,46,Az
2024-10-02 12:00:00,41.1026000976563,29.4158935546875,sxkcv6,15,117,72,51,Az
2024-10-05 08:00:00,41.1300659179688,28.1524658203125,sxk1bx,55,175,97,66,Az
2024-10-26 19:00:00,41.0751342773438,28.9215087890625,sxk9dj,2,45,15,42,Az
2024-10-25 01:00:00,41.1795043945313,29.2401123046875,sxkf32,62,144,86,172,Orta
2024-10-29 04:00:00,41.0641479492188,28.7786865234375,sxk3wg,16,128,77,84,Az
2024-10-31 13:00:00,41.2399291992188,28.7567138671875,sxk6w7,7,149,91,148,Orta
2024-10-22 10:00:00,41.0092163085938,28.6798095703125,sxk3k9,6,125,62,490,Cok
2024-10-17 11:00:00,41.1520385742188,28.9215087890625,sxkd45,4,71,37,56,Az
2024-10-01 20:00:00,41.1190795898438,29.0753173828125,sxk9vt,12,45,28,3,Az
2024-10-25 07:00:00,41.1080932617188,28.3062744140625,sxk1u5,65,129,91,29,Az
2024-10-20 16:00:00,41.0751342773438,28.9324951171875,sxk9dm,5,54,23,44,Az
2024-10-01 03:00:00,41.0092163085938,28.8665771484375,sxk92c,6,68,34,11,Az
2024-10-23 20:00:00,41.2179565429688,29.0863037109375,sxkdmz,44,162,93,306,Cok
2024-10-14 08:00:00,41.1410522460938,29.4708251953125,sxkfn9,68,116,92,13,Az
2024-10-29 02:00:00,41.1959838867188,28.7237548828125,sxk6me,22,62,40,11,Az
2024-10-27 10:00:00,40.8718872070313,29.2401123046875,sxkb92,9,101,59,50,Az
2024-10-22 22:00:00,40.9048461914063,29.3499755859375,sxkbey,12,78,49,19,Az
2024-10-12 23:00:00,41.2344360351563,28.6248779296875,sxk6e6,62,132,95,75,Az
2024-10-12 22:00:00,41.0641479492188,28.9544677734375,sxk9dg,2,120,48,201,Orta
2024-10-31 10:00:00,41.1300659179688,28.9434814453125,sxk9fx,19,98,68,238,Orta
2024-10-31 11:00:00,41.2124633789063,28.8226318359375,sxk6ry,38,163,90,162,Orta
2024-10-16 21:00:00,40.9542846679688,29.1961669921875,sxkbbr,14,14,14,1,Az
2024-10-04 19:00:00,41.0202026367188,29.2620849609375,sxkc3g,66,66,66,1,Az
2024-10-04 20:00:00,41.1355590820313,29.2840576171875,sxkf42,57,181,94,334,Cok
2024-10-19 02:00:00,41.0366821289063,28.8226318359375,sxk3ry,5,31,16,6,Az
2024-10-17 15:00:00,41.0202026367188,28.8665771484375,sxk92g,1,56,18,126,Orta
2024-10-19 19:00:00,41.2344360351563,28.8775634765625,sxkd94,62,168,101,221,Orta
2024-10-10 00:00:00,41.0641479492188,28.8006591796875,sxk3x7,8,134,68,260,Orta
2024-10-17 20:00:00,41.2619018554688,28.0316162109375,sx7ftz,41,127,73,24,Az
2024-10-21 22:00:00,41.1355590820313,28.4710693359375,sxk4pb,28,90,49,11,Az
2024-10-15 06:00:00,41.0586547851563,29.0643310546875,sxk9t6,7,64,27,61,Az
2024-10-03 10:00:00,41.0366821289063,28.8555908203125,sxk92w,2,54,18,124,Orta
2024-10-20 03:00:00,41.2619018554688,28.6907958984375,sxk6sz,17,84,60,15,Az
2024-10-13 05:00:00,41.2454223632813,28.0426025390625,sx7fwh,62,131,104,6,Az
2024-10-14 16:00:00,41.1630249023438,29.0423583984375,sxkdhv,3,52,33,21,Az
2024-10-30 14:00:00,40.9707641601563,29.3280029296875,sxkc56,51,181,90,303,Cok
2024-10-17 19:00:00,40.9268188476563,29.4378662109375,sxkbvf,68,150,101,119,Orta
2024-10-28 13:00:00,40.9817504882813,29.0533447265625,sxk9jh,3,55,22,65,Az
2024-10-01 20:00:00,41.0256958007813,29.1412353515625,sxk9rh,2,42,25,14,Az
2024-10-04 18:00:00,41.0366821289063,28.0206298828125,sx7cmw,62,132,86,35,Az
2024-10-10 22:00:00,41.1080932617188,29.0203857421875,sxk9u7,2,108,55,173,Orta
2024-10-24 00:00:00,40.9378051757813,29.3060302734375,sxkbfu,2,96,61,64,Az
2024-10-21 22:00:00,40.9762573242188,29.3389892578125,sxkc5e,67,112,88,10,Az
2024-10-18 09:00:00,41.0311889648438,28.0096435546875,sx7cmm,59,134,82,68,Az
2024-10-13 04:00:00,40.8938598632813,29.1851806640625,sxkb8h,6,53,24,6,Az
2024-10-19 18:00:00,40.9103393554688,29.1522216796875,sxk8xr,4,61,31,51,Az
2024-10-20 03:00:00,41.0476684570313,28.9544677734375,sxk9db,12,50,30,6,Az
2024-10-17 07:00:00,41.0037231445313,28.6248779296875,sxk372,2,64,25,136,Orta
2024-10-13 22:00:00,41.1685180664063,28.5479736328125,sxk61w,70,131,94,43,Az
2024-10-03 09:00:00,40.9927368164063,29.1192626953125,sxk9nw,2,100,31,420,Cok
2024-10-02 11:00:00,41.0586547851563,28.6798095703125,sxk3sd,20,97,44,29,Az
2024-10-08 17:00:00,41.1026000976563,29.2950439453125,sxkcfd,24,186,97,294,Orta
2024-10-22 20:00:00,41.0861206054688,29.3719482421875,sxkcsr,45,125,72,6,Az
2024-10-24 22:00:00,41.0311889648438,28.8885498046875,sxk93m,4,66,25,37,Az
2024-10-07 11:00:00,41.2179565429688,28.9984130859375,sxkd7z,74,105,87,25,Az
2024-10-09 21:00:00,41.0586547851563,28.8116455078125,sxk3xd,4,147,60,593,Cok
2024-10-03 02:00:00,40.9982299804688,28.8226318359375,sxk3pz,6,122,71,71,Az
2024-10-09 20:00:00,40.9597778320313,29.2071533203125,sxkc08,14,52,36,17,Az
2024-10-08 22:00:00,40.9927368164063,27.9766845703125,sx7chw,39,111,69,33,Az
2024-10-01 18:00:00,41.0806274414063,28.1304931640625,sxk18n,63,142,94,47,Az
2024-10-11 23:00:00,41.0861206054688,28.6248779296875,sxk3er,12,140,45,189,Orta
2024-10-13 21:00:00,41.0202026367188,28.8336181640625,sxk925,4,51,19,53,Az
2024-10-01 06:00:00,41.0476684570313,29.0093994140625,sxk9s0,2,78,37,95,Az
2024-10-31 13:00:00,41.1355590820313,28.4820556640625,sxk600,64,181,99,59,Az
2024-10-15 10:00:00,41.0092163085938,29.1632080078125,sxk9r9,2,71,27,175,Orta
2024-10-24 03:00:00,41.0696411132813,28.3062744140625,sxk1sh,57,136,92,18,Az
2024-10-18 19:00:00,41.2124633789063,27.9986572265625,sx7fmn,62,137,90,73,Az
2024-10-02 03:00:00,40.8938598632813,29.1632080078125,sxk8xs,19,79,51,12,Az
2024-10-13 21:00:00,41.0092163085938,28.8006591796875,sxk3r3,2,82,21,107,Orta
2024-10-25 19:00:00,40.9542846679688,29.3060302734375,sxkbfz,2,80,26,273,Orta
2024-10-25 07:00:00,41.0641479492188,28.7017822265625,sxk3t5,4,76,30,174,Orta
2024-10-07 13:00:00,41.0037231445313,29.3060302734375,sxkc6b,61,135,90,59,Az
2024-10-28 12:00:00,41.1685180664063,29.5257568359375,sxkfpy,11,124,84,27,Az
2024-10-05 06:00:00,41.0641479492188,28.9874267578125,sxk9ee,2,109,36,179,Orta
2024-10-02 17:00:00,41.1575317382813,29.0203857421875,sxkdhk,5,92,32,41,Az
2024-10-12 10:00:00,40.9323120117188,29.1412353515625,sxk8z5,3,97,41,406,Cok
2024-10-02 06:00:00,41.1904907226563,28.0755615234375,sx7fqf,85,101,95,3,Az
2024-10-11 19:00:00,41.1740112304688,28.1195068359375,sx7fpz,51,160,95,117,Orta
2024-10-14 15:00:00,40.9817504882813,28.8995361328125,sxk91s,6,104,59,235,Orta
2024-10-17 21:00:00,40.9542846679688,29.2071533203125,sxkbbx,11,48,27,14,Az
2024-10-02 02:00:00,41.0147094726563,29.1632080078125,sxk9rd,4,87,40,25,Az
2024-10-26 11:00:00,41.1135864257813,28.9984130859375,sxk9gu,2,54,29,80,Az
2024-10-10 22:00:00,41.0037231445313,29.0533447265625,sxk9m0,5,126,57,120,Orta
2024-10-31 22:00:00,41.0037231445313,29.2950439453125,sxkc68,60,126,91,53,Az
2024-10-09 00:00:00,40.9872436523438,29.1851806640625,sxkc0j,10,147,71,86,Az
2024-10-28 09:00:00,41.0147094726563,28.6358642578125,sxk37d,5,93,56,288,Orta
2024-10-01 10:00:00,41.1795043945313,29.0533447265625,sxkdm0,20,45,32,15,Az
2024-10-10 04:00:00,41.0366821289063,28.9874267578125,sxk97w,4,95,29,38,Az
2024-10-24 09:00:00,41.1355590820313,29.0313720703125,sxkdh8,4,67,34,71,Az
2024-10-30 00:00:00,41.2344360351563,28.9434814453125,sxkddd,71,150,95,32,Az
2024-10-12 00:00:00,41.0531616210938,29.0313720703125,sxk9s9,3,94,36,225,Orta
2024-10-13 16:00:00,40.8993530273438,29.1961669921875,sxkb8m,3,63,25,52,Az
2024-10-14 21:00:00,40.8883666992188,29.2620849609375,sxkb9g,2,58,30,94,Az
2024-10-26 00:00:00,40.9762573242188,29.2401123046875,sxkc17,2,174,72,472,Cok
2024-10-15 05:00:00,41.0806274414063,29.3170166015625,sxkcen,32,100,61,27,Az
2024-10-27 07:00:00,41.1190795898438,29.4378662109375,sxkcvv,64,107,83,7,Az
2024-10-25 09:00:00,40.9982299804688,27.9766845703125,sx7chx,12,120,71,60,Az
2024-10-29 11:00:00,41.0971069335938,29.3829345703125,sxkcu9,19,117,74,44,Az
2024-10-20 18:00:00,41.2344360351563,28.5919189453125,sxk6dd,7,41,19,6,Az
2024-10-05 06:00:00,41.0366821289063,29.0643310546875,sxk9mq,5,55,31,18,Az
2024-10-13 12:00:00,41.0971069335938,28.2513427734375,sxk1fc,46,82,67,11,Az
2024-10-13 14:00:00,41.0586547851563,28.7786865234375,sxk3wf,2,70,35,35,Az
2024-10-22 15:00:00,41.1300659179688,28.6248779296875,sxk3gr,2,96,40,154,Orta
2024-10-16 10:00:00,41.0202026367188,28.6358642578125,sxk37e,3,103,45,395,Cok
2024-10-17 09:00:00,41.1849975585938,28.4490966796875,sxk4r3,27,76,50,3,Az
2024-10-25 10:00:00,41.1026000976563,28.8775634765625,sxk9c4,3,56,28,94,Az
2024-10-06 11:00:00,40.8554077148438,29.3719482421875,sxkbkm,44,165,91,64,Az
2024-10-22 11:00:00,41.0476684570313,29.0423583984375,sxk9sb,2,46,24,14,Az
2024-10-01 11:00:00,41.0476684570313,28.8995361328125,sxk998,2,78,23,86,Az
2024-10-01 12:00:00,41.1740112304688,28.4490966796875,sxk4pr,6,148,90,122,Orta
2024-10-25 20:00:00,40.9817504882813,29.2071533203125,sxkc0s,2,130,59,605,Cok
2024-10-03 20:00:00,40.9597778320313,29.2291259765625,sxkc10,38,44,41,2,Az
2024-10-03 17:00:00,41.0971069335938,28.7896728515625,sxk3z1,4,75,33,144,Orta
2024-10-04 22:00:00,40.9542846679688,29.3170166015625,sxkbgp,11,107,57,132,Orta
2024-10-03 18:00:00,41.1245727539063,28.9434814453125,sxk9fw,14,100,66,301,Cok
2024-10-23 10:00:00,41.0586547851563,28.7567138671875,sxk3w6,1,115,47,464,Cok
2024-10-09 01:00:00,41.0256958007813,28.6907958984375,sxk3ku,11,113,54,61,Az
2024-10-14 05:00:00,41.1630249023438,28.5150146484375,sxk60v,62,135,91,56,Az
2024-10-26 22:00:00,41.2014770507813,28.0206298828125,sx7fms,51,124,87,39,Az
2024-10-22 10:00:00,40.9103393554688,29.1302490234375,sxk8wz,2,85,46,103,Orta
2024-10-29 23:00:00,41.1135864257813,29.3829345703125,sxkcus,88,116,102,2,Az
2024-10-12 01:00:00,41.0641479492188,28.6907958984375,sxk3sg,14,54,37,10,Az
2024-10-31 00:00:00,40.9652709960938,29.1192626953125,sxk9n9,3,74,34,49,Az
2024-10-17 11:00:00,41.1245727539063,29.3280029296875,sxkcgq,36,148,68,17,Az
2024-10-07 12:00:00,40.9323120117188,29.4268798828125,sxkbve,64,191,99,103,Orta
2024-10-24 15:00:00,41.1575317382813,28.3502197265625,sxk4jh,73,181,102,73,Az
2024-10-07 21:00:00,41.0256958007813,28.6907958984375,sxk3ku,4,121,44,163,Orta
2024-10-18 22:00:00,41.0037231445313,29.0533447265625,sxk9m0,3,101,49,143,Orta
2024-10-21 02:00:00,40.9542846679688,29.3170166015625,sxkbgp,10,99,49,71,Az
2024-10-16 07:00:00,40.8444213867188,29.2950439453125,sxkb6e,3,83,29,270,Orta
2024-10-30 21:00:00,41.1795043945313,28.8775634765625,sxkd30,6,150,87,239,Orta
2024-10-27 17:00:00,41.1245727539063,29.4378662109375,sxkcvy,54,115,82,26,Az
2024-10-12 22:00:00,41.0476684570313,28.9654541015625,sxk9e0,7,90,52,131,Orta
2024-10-12 22:00:00,41.0531616210938,28.7567138671875,sxk3w3,2,141,43,47,Az
2024-10-17 03:00:00,41.0586547851563,28.3612060546875,sxk1t6,51,89,73,13,Az
2024-10-07 17:00:00,41.0202026367188,29.0093994140625,sxk9k5,3,51,25,53,Az
2024-10-28 09:00:00,41.1026000976563,28.8006591796875,sxk3z6,5,111,48,134,Orta
2024-10-24 17:00:00,40.9597778320313,29.0863037109375,sxk9jb,3,52,19,103,Orta
2024-10-13 19:00:00,41.2014770507813,28.6029052734375,sxk66u,73,73,73,1,Az
2024-10-12 16:00:00,41.1959838867188,29.1961669921875,sxkf27,60,83,69,5,Az
2024-10-11 15:00:00,41.0421752929688,28.0206298828125,sx7cmx,67,116,90,29,Az
2024-10-21 03:00:00,41.2399291992188,29.0313720703125,sxkdse,91,98,94,1,Az
2024-10-31 08:00:00,41.0861206054688,28.9874267578125,sxk9ex,1,75,19,281,Orta
2024-10-20 03:00:00,41.0696411132813,28.9434814453125,sxk9ds,4,103,40,30,Az
2024-10-11 12:00:00,40.9323120117188,29.1192626953125,sxk8ye,3,111,44,139,Orta
2024-10-15 12:00:00,41.0202026367188,28.6248779296875,sxk377,2,97,40,577,Cok
2024-10-01 19:00:00,41.0806274414063,28.6358642578125,sxk3ew,59,126,96,46,Az
2024-10-13 09:00:00,40.9487915039063,29.2181396484375,sxkbby,13,144,68,68,Az
2024-10-15 11:00:00,40.8609008789063,29.3829345703125,sxkbkw,24,135,75,261,Orta
2024-10-18 15:00:00,41.0696411132813,29.0533447265625,sxk9th,12,62,38,25,Az
2024-10-12 23:00:00,41.0806274414063,29.0093994140625,sxk9sn,1,82,31,154,Orta
